OrderID,OrderDate,Category,Quantity,Discount,BasePrice,Sales
1643,2023-03-10 10:00:00,Sports,5,0.05,1028,4883.0
1644,2023-03-10 11:00:00,Grocery,3,0.08,199,549.24
1645,2023-03-10 12:00:00,Sports,1,0.06,1781,1674.1399999999999
1646,2023-03-10 13:00:00,Home,4,0.07,108,401.76
1647,2023-03-10 14:00:00,Sports,3,0.09,1697,4632.81
1648,2023-03-10 15:00:00,Grocery,5,0.17,796,3303.3999999999996
1649,2023-03-10 16:00:00,Fashion,1,0.18,1152,944.6400000000001
1650,2023-03-10 17:00:00,Home,2,0.13,1237,2152.38
1651,2023-03-10 18:00:00,Fashion,2,0.18,561,920.0400000000001
1652,2023-03-10 19:00:00,Electronics,5,0.02,1020,4998.0
1653,2023-03-10 20:00:00,Fashion,1,0.03,1266,1228.02
1654,2023-03-10 21:00:00,Electronics,4,0.05,489,1858.1999999999998
1655,2023-03-10 22:00:00,Electronics,3,0.16,731,1842.12
1656,2023-03-10 23:00:00,Fashion,1,0.06,781,734.14
1657,2023-03-11 00:00:00,Home,2,0.08,256,471.04
1658,2023-03-11 01:00:00,Grocery,5,0.12,434,1909.6
1659,2023-03-11 02:00:00,Sports,5,0.24,1984,7539.2
1660,2023-03-11 03:00:00,Sports,3,0.0,359,1077.0
1661,2023-03-11 04:00:00,Grocery,5,0.19,181,733.0500000000001
1662,2023-03-11 05:00:00,Electronics,5,0.2,853,3412.0
1663,2023-03-11 06:00:00,Electronics,1,0.24,1564,1188.64
1664,2023-03-11 07:00:00,Home,4,0.28,1295,3729.6
1665,2023-03-11 08:00:00,Beauty,3,0.01,1354,4021.38
1666,2023-03-11 09:00:00,Fashion,1,0.05,819,778.05
1667,2023-03-11 10:00:00,Electronics,4,0.27,174,508.08
1668,2023-03-11 11:00:00,Sports,1,0.14,1393,1197.98
1669,2023-03-11 12:00:00,Home,1,0.17,725,601.75
1670,2023-03-11 13:00:00,Fashion,5,0.2,161,644.0
1671,2023-03-11 14:00:00,Home,4,0.2,973,3113.6000000000004
1672,2023-03-11 15:00:00,Fashion,3,0.28,419,905.04
1673,2023-03-11 16:00:00,Fashion,3,0.3,201,422.09999999999997
1674,2023-03-11 17:00:00,Grocery,4,0.22,1552,4842.24
1675,2023-03-11 18:00:00,Electronics,5,0.09,973,4427.150000000001
1676,2023-03-11 19:00:00,Home,2,0.26,1845,2730.6
1677,2023-03-11 20:00:00,Home,1,0.01,1053,1042.47
1678,2023-03-11 21:00:00,Grocery,5,0.07,354,1646.1
1679,2023-03-11 22:00:00,Sports,4,0.27,1655,4832.599999999999
1680,2023-03-11 23:00:00,Sports,1,0.08,669,615.48
1681,2023-03-12 00:00:00,Electronics,3,0.07,211,588.6899999999999
1682,2023-03-12 01:00:00,Electronics,2,0.04,1084,2081.2799999999997
1683,2023-03-12 02:00:00,Beauty,3,0.26,1436,3187.92
1684,2023-03-12 03:00:00,Grocery,4,0.15,1097,3729.7999999999997
1685,2023-03-12 04:00:00,Sports,1,0.2,560,448.0
1686,2023-03-12 05:00:00,Fashion,4,0.07,807,3002.04
1687,2023-03-12 06:00:00,Home,1,0.23,986,759.22
1688,2023-03-12 07:00:00,Electronics,5,0.23,1585,6102.25
1689,2023-03-12 08:00:00,Home,2,0.09,1988,3618.1600000000003
1690,2023-03-12 09:00:00,Home,5,0.12,1215,5346.0
1691,2023-03-12 10:00:00,Beauty,5,0.06,1175,5522.5
1692,2023-03-12 11:00:00,Sports,4,0.29,1928,5475.5199999999995
1693,2023-03-12 12:00:00,Electronics,2,0.19,619,1002.7800000000001
1694,2023-03-12 13:00:00,Home,1,0.28,911,655.92
1695,2023-03-12 14:00:00,Electronics,1,0.09,1221,1111.1100000000001
1696,2023-03-12 15:00:00,Fashion,3,0.23,335,773.85
1697,2023-03-12 16:00:00,Beauty,1,0.23,1497,1152.69
1698,2023-03-12 17:00:00,Fashion,4,0.21,1704,5384.64
1699,2023-03-12 18:00:00,Electronics,5,0.29,1026,3642.2999999999997
1700,2023-03-12 19:00:00,Electronics,5,0.12,656,2886.4
1701,2023-03-12 20:00:00,Sports,5,0.04,748,3590.4
1702,2023-03-12 21:00:00,Home,2,0.2,333,532.8000000000001
1703,2023-03-12 22:00:00,Home,1,0.22,1155,900.9
1704,2023-03-12 23:00:00,Fashion,4,0.17,1412,4687.84
1705,2023-03-13 00:00:00,Beauty,2,0.06,1761,3310.68
1706,2023-03-13 01:00:00,Grocery,3,0.15,678,1728.8999999999999
1707,2023-03-13 02:00:00,Home,4,0.09,641,2333.2400000000002
1708,2023-03-13 03:00:00,Sports,4,0.13,213,741.24
1709,2023-03-13 04:00:00,Fashion,4,0.19,303,981.72
1710,2023-03-13 05:00:00,Fashion,5,0.22,1152,4492.8
1711,2023-03-13 06:00:00,Grocery,4,0.07,742,2760.24
1712,2023-03-13 07:00:00,Sports,1,0.12,573,504.24
1713,2023-03-13 08:00:00,Beauty,4,0.08,796,2929.28
1714,2023-03-13 09:00:00,Sports,5,0.06,352,1654.3999999999999
1715,2023-03-13 10:00:00,Beauty,4,0.24,1921,5839.84
1716,2023-03-13 11:00:00,Sports,3,0.27,1004,2198.7599999999998
1717,2023-03-13 12:00:00,Sports,3,0.11,485,1294.95
1718,2023-03-13 13:00:00,Electronics,5,0.23,161,619.85
1719,2023-03-13 14:00:00,Fashion,1,0.27,614,448.21999999999997
1720,2023-03-13 15:00:00,Sports,1,0.25,529,396.75
1721,2023-03-13 16:00:00,Grocery,2,0.05,679,1290.1
1722,2023-03-13 17:00:00,Sports,5,0.29,1660,5893.0
1723,2023-03-13 18:00:00,Home,4,0.11,1814,6457.84
1724,2023-03-13 19:00:00,Fashion,5,0.1,1264,5688.0
1725,2023-03-13 20:00:00,Home,2,0.02,842,1650.32
1726,2023-03-13 21:00:00,Fashion,5,0.15,1423,6047.75
1727,2023-03-13 22:00:00,Home,5,0.03,774,3753.9
1728,2023-03-13 23:00:00,Sports,2,0.07,410,762.5999999999999
1729,2023-03-14 00:00:00,Sports,1,0.1,570,513.0
1730,2023-03-14 01:00:00,Electronics,4,0.24,1516,4608.64
1731,2023-03-14 02:00:00,Grocery,2,0.26,1765,2612.2
1732,2023-03-14 03:00:00,Home,3,0.09,1568,4280.64
1733,2023-03-14 04:00:00,Beauty,1,0.26,1881,1391.94
1734,2023-03-14 05:00:00,Electronics,3,0.26,908,2015.76
1735,2023-03-14 06:00:00,Home,1,0.23,271,208.67000000000002
1736,2023-03-14 07:00:00,Home,4,0.04,675,2592.0
1737,2023-03-14 08:00:00,Electronics,4,0.21,130,410.8
1738,2023-03-14 09:00:00,Sports,5,0.28,146,525.6
1739,2023-03-14 10:00:00,Home,3,0.2,229,549.6
1740,2023-03-14 11:00:00,Sports,1,0.1,451,405.90000000000003
1741,2023-03-14 12:00:00,Electronics,4,0.15,1077,3661.7999999999997
1742,2023-03-14 13:00:00,Sports,2,0.19,1968,3188.1600000000003
1743,2023-03-14 14:00:00,Fashion,4,0.15,1745,5933.0
1744,2023-03-14 15:00:00,Beauty,2,0.04,1704,3271.68
1745,2023-03-14 16:00:00,Home,1,0.09,157,142.87
1746,2023-03-14 17:00:00,Grocery,4,0.24,1229,3736.16
1747,2023-03-14 18:00:00,Beauty,4,0.26,911,2696.56
1748,2023-03-14 19:00:00,Sports,1,0.04,1453,1394.8799999999999
1749,2023-03-14 20:00:00,Home,4,0.29,867,2462.2799999999997
1750,2023-03-14 21:00:00,Sports,2,0.1,1947,3504.6
1751,2023-03-14 22:00:00,Fashion,4,0.2,782,2502.4
1752,2023-03-14 23:00:00,Electronics,3,0.23,1506,3478.86
1753,2023-03-15 00:00:00,Home,5,0.24,1285,4883.0
1754,2023-03-15 01:00:00,Fashion,2,0.28,1096,1578.24
1755,2023-03-15 02:00:00,Fashion,3,0.09,385,1051.05
1756,2023-03-15 03:00:00,Home,1,0.26,1194,883.56
1757,2023-03-15 04:00:00,Sports,2,0.04,1890,3628.7999999999997
1758,2023-03-15 05:00:00,Grocery,5,0.21,1577,6229.150000000001
1759,2023-03-15 06:00:00,Fashion,5,0.22,985,3841.5
1760,2023-03-15 07:00:00,Beauty,1,0.2,1690,1352.0
1761,2023-03-15 08:00:00,Fashion,1,0.08,1958,1801.3600000000001
1762,2023-03-15 09:00:00,Grocery,2,0.26,496,734.08
1763,2023-03-15 10:00:00,Sports,4,0.05,1638,6224.4
1764,2023-03-15 11:00:00,Sports,1,0.02,125,122.5
1765,2023-03-15 12:00:00,Beauty,4,0.22,412,1285.44
1766,2023-03-15 13:00:00,Fashion,3,0.14,225,580.5
1767,2023-03-15 14:00:00,Sports,5,0.25,1531,5741.25
1768,2023-03-15 15:00:00,Grocery,4,0.12,1688,5941.76
1769,2023-03-15 16:00:00,Home,5,0.05,1321,6274.75
1770,2023-03-15 17:00:00,Electronics,4,0.25,910,2730.0
1771,2023-03-15 18:00:00,Electronics,3,0.16,287,723.24
1772,2023-03-15 19:00:00,Electronics,1,0.06,797,749.18
1773,2023-03-15 20:00:00,Fashion,3,0.22,1940,4539.6
1774,2023-03-15 21:00:00,Beauty,1,0.15,909,772.65
1775,2023-03-15 22:00:00,Sports,1,0.18,815,668.3000000000001
1776,2023-03-15 23:00:00,Home,5,0.14,1607,6910.099999999999
1777,2023-03-16 00:00:00,Grocery,3,0.25,549,1235.25
1778,2023-03-16 01:00:00,Home,4,0.25,622,1866.0
1779,2023-03-16 02:00:00,Grocery,3,0.21,1994,4725.780000000001
1780,2023-03-16 03:00:00,Fashion,5,0.03,1477,7163.45
1781,2023-03-16 04:00:00,Electronics,1,0.25,1085,813.75
1782,2023-03-16 05:00:00,Fashion,5,0.2,757,3028.0
1783,2023-03-16 06:00:00,Beauty,2,0.21,696,1099.68
1784,2023-03-16 07:00:00,Beauty,2,0.11,199,354.22
1785,2023-03-16 08:00:00,Grocery,4,0.26,715,2116.4
1786,2023-03-16 09:00:00,Sports,5,0.22,1047,4083.3
1787,2023-03-16 10:00:00,Sports,4,0.03,1681,6522.28
1788,2023-03-16 11:00:00,Grocery,4,0.12,655,2305.6
1789,2023-03-16 12:00:00,Beauty,2,0.27,377,550.42
1790,2023-03-16 13:00:00,Beauty,4,0.01,1816,7191.36
1791,2023-03-16 14:00:00,Beauty,2,0.29,1822,2587.24
1792,2023-03-16 15:00:00,Fashion,1,0.2,1749,1399.2
1793,2023-03-16 16:00:00,Beauty,5,0.19,590,2389.5
1794,2023-03-16 17:00:00,Home,4,0.08,354,1302.72
1795,2023-03-16 18:00:00,Electronics,2,0.07,480,892.8
1796,2023-03-16 19:00:00,Beauty,3,0.28,991,2140.56
1797,2023-03-16 20:00:00,Grocery,4,0.09,641,2333.2400000000002
1798,2023-03-16 21:00:00,Electronics,1,0.23,1387,1067.99
1799,2023-03-16 22:00:00,Fashion,1,0.12,1733,1525.04
1800,2023-03-16 23:00:00,Grocery,3,0.04,924,2661.12
1801,2023-03-17 00:00:00,Electronics,2,0.0,978,1956.0
1802,2023-03-17 01:00:00,Grocery,4,0.16,1452,4878.72
1803,2023-03-17 02:00:00,Fashion,2,0.29,1238,1757.9599999999998
1804,2023-03-17 03:00:00,Home,1,0.11,1399,1245.1100000000001
1805,2023-03-17 04:00:00,Fashion,2,0.11,1611,2867.58
1806,2023-03-17 05:00:00,Fashion,1,0.1,380,342.0
1807,2023-03-17 06:00:00,Grocery,2,0.16,1398,2348.64
1808,2023-03-17 07:00:00,Sports,3,0.13,872,2275.92
1809,2023-03-17 08:00:00,Beauty,5,0.26,942,3485.4
1810,2023-03-17 09:00:00,Beauty,3,0.15,818,2085.9
1811,2023-03-17 10:00:00,Home,3,0.15,427,1088.85
1812,2023-03-17 11:00:00,Home,5,0.04,310,1488.0
1813,2023-03-17 12:00:00,Beauty,5,0.29,826,2932.2999999999997
1814,2023-03-17 13:00:00,Sports,4,0.07,1022,3801.8399999999997
1815,2023-03-17 14:00:00,Beauty,4,0.02,651,2551.92
1816,2023-03-17 15:00:00,Sports,3,0.2,125,300.0
1817,2023-03-17 16:00:00,Home,3,0.18,126,309.96000000000004
1818,2023-03-17 17:00:00,Electronics,1,0.12,801,704.88
1819,2023-03-17 18:00:00,Grocery,1,0.13,1206,1049.22
1820,2023-03-17 19:00:00,Home,4,0.24,781,2374.2400000000002
1821,2023-03-17 20:00:00,Home,4,0.06,512,1925.12
1822,2023-03-17 21:00:00,Fashion,1,0.25,266,199.5
1823,2023-03-17 22:00:00,Fashion,1,0.19,1823,1476.63
1824,2023-03-17 23:00:00,Fashion,2,0.13,268,466.32
1825,2023-03-18 00:00:00,Grocery,2,0.14,1924,3309.2799999999997
1826,2023-03-18 01:00:00,Fashion,1,0.08,328,301.76
1827,2023-03-18 02:00:00,Sports,2,0.23,1732,2667.28
1828,2023-03-18 03:00:00,Beauty,5,0.15,466,1980.5
1829,2023-03-18 04:00:00,Electronics,4,0.1,627,2257.2000000000003
1830,2023-03-18 05:00:00,Home,4,0.18,890,2919.2000000000003
1831,2023-03-18 06:00:00,Sports,1,0.3,1770,1239.0
1832,2023-03-18 07:00:00,Electronics,3,0.13,1661,4335.21
1833,2023-03-18 08:00:00,Sports,1,0.28,1987,1430.6399999999999
1834,2023-03-18 09:00:00,Sports,2,0.1,623,1121.4
1835,2023-03-18 10:00:00,Home,3,0.02,1195,3513.2999999999997
1836,2023-03-18 11:00:00,Beauty,2,0.06,1768,3323.8399999999997
1837,2023-03-18 12:00:00,Fashion,5,0.13,205,891.75
1838,2023-03-18 13:00:00,Grocery,2,0.07,831,1545.6599999999999
1839,2023-03-18 14:00:00,Beauty,5,0.0,1064,5320.0
1840,2023-03-18 15:00:00,Grocery,5,0.27,1812,6613.8
1841,2023-03-18 16:00:00,Home,2,0.25,1405,2107.5
1842,2023-03-18 17:00:00,Home,2,0.22,232,361.92
1843,2023-03-18 18:00:00,Home,5,0.05,633,3006.75
1844,2023-03-18 19:00:00,Electronics,3,0.04,1074,3093.12
1845,2023-03-18 20:00:00,Grocery,5,0.02,368,1803.2
1846,2023-03-18 21:00:00,Beauty,4,0.22,1535,4789.2
1847,2023-03-18 22:00:00,Beauty,5,0.28,772,2779.2
1848,2023-03-18 23:00:00,Sports,3,0.13,1742,4546.62
1849,2023-03-19 00:00:00,Sports,4,0.04,890,3417.6
1850,2023-03-19 01:00:00,Sports,1,0.15,1988,1689.8
1851,2023-03-19 02:00:00,Home,1,0.1,1870,1683.0
1852,2023-03-19 03:00:00,Beauty,3,0.11,117,312.39
1853,2023-03-19 04:00:00,Grocery,5,0.19,1877,7601.85
1854,2023-03-19 05:00:00,Home,2,0.22,216,336.96000000000004
1855,2023-03-19 06:00:00,Electronics,3,0.03,897,2610.27
1856,2023-03-19 07:00:00,Sports,4,0.01,1917,7591.32
1857,2023-03-19 08:00:00,Home,4,0.3,1267,3547.6
1858,2023-03-19 09:00:00,Home,1,0.07,1840,1711.1999999999998
1859,2023-03-19 10:00:00,Electronics,4,0.02,650,2548.0
1860,2023-03-19 11:00:00,Fashion,3,0.06,1028,2898.96
1861,2023-03-19 12:00:00,Beauty,4,0.01,1789,7084.44
1862,2023-03-19 13:00:00,Grocery,3,0.12,1811,4781.04
1863,2023-03-19 14:00:00,Fashion,2,0.24,852,1295.04
1864,2023-03-19 15:00:00,Sports,1,0.1,521,468.90000000000003
1865,2023-03-19 16:00:00,Home,4,0.13,1492,5192.16
1866,2023-03-19 17:00:00,Electronics,3,0.2,745,1788.0
1867,2023-03-19 18:00:00,Electronics,5,0.15,657,2792.25
1868,2023-03-19 19:00:00,Beauty,1,0.26,149,110.26
1869,2023-03-19 20:00:00,Fashion,2,0.26,777,1149.96
1870,2023-03-19 21:00:00,Beauty,3,0.0,205,615.0
1871,2023-03-19 22:00:00,Home,2,0.23,1339,2062.06
1872,2023-03-19 23:00:00,Beauty,2,0.14,757,1302.04
1873,2023-03-20 00:00:00,Grocery,4,0.3,1548,4334.4
1874,2023-03-20 01:00:00,Electronics,4,0.14,1195,4110.8
1875,2023-03-20 02:00:00,Electronics,3,0.3,1087,2282.7
1876,2023-03-20 03:00:00,Sports,5,0.23,941,3622.85
1877,2023-03-20 04:00:00,Sports,3,0.07,1908,5323.32
1878,2023-03-20 05:00:00,Home,5,0.16,1882,7904.4
1879,2023-03-20 06:00:00,Grocery,2,0.3,545,763.0
1880,2023-03-20 07:00:00,Fashion,1,0.26,1309,968.66
1881,2023-03-20 08:00:00,Beauty,3,0.03,169,491.78999999999996
1882,2023-03-20 09:00:00,Home,3,0.21,249,590.13
1883,2023-03-20 10:00:00,Sports,5,0.1,1369,6160.5
1884,2023-03-20 11:00:00,Beauty,2,0.0,873,1746.0
1885,2023-03-20 12:00:00,Sports,2,0.12,1661,2923.36
1886,2023-03-20 13:00:00,Beauty,5,0.07,1775,8253.75
1887,2023-03-20 14:00:00,Fashion,2,0.25,1222,1833.0
1888,2023-03-20 15:00:00,Home,4,0.1,1401,5043.6
1889,2023-03-20 16:00:00,Beauty,1,0.25,1686,1264.5
1890,2023-03-20 17:00:00,Grocery,3,0.0,1786,5358.0
1891,2023-03-20 18:00:00,Electronics,1,0.09,1043,949.13
1892,2023-03-20 19:00:00,Grocery,3,0.07,554,1545.6599999999999
1893,2023-03-20 20:00:00,Grocery,4,0.07,1227,4564.44
1894,2023-03-20 21:00:00,Electronics,2,0.02,1045,2048.2
1895,2023-03-20 22:00:00,Grocery,5,0.06,700,3290.0
1896,2023-03-20 23:00:00,Beauty,4,0.17,752,2496.64
1897,2023-03-21 00:00:00,Beauty,1,0.09,824,749.84
1898,2023-03-21 01:00:00,Beauty,5,0.13,332,1444.2
1899,2023-03-21 02:00:00,Electronics,2,0.11,1517,2700.26
1900,2023-03-21 03:00:00,Grocery,4,0.26,1624,4807.04
1901,2023-03-21 04:00:00,Electronics,5,0.27,1818,6635.7
1902,2023-03-21 05:00:00,Beauty,4,0.15,350,1190.0
1903,2023-03-21 06:00:00,Grocery,4,0.1,1644,5918.400000000001
1904,2023-03-21 07:00:00,Grocery,2,0.03,178,345.32
1905,2023-03-21 08:00:00,Sports,3,0.29,1175,2502.75
1906,2023-03-21 09:00:00,Sports,5,0.02,997,4885.3
1907,2023-03-21 10:00:00,Fashion,2,0.09,1020,1856.4
1908,2023-03-21 11:00:00,Home,4,0.09,880,3203.2000000000003
1909,2023-03-21 12:00:00,Sports,2,0.1,325,585.0
1910,2023-03-21 13:00:00,Electronics,3,0.05,1174,3345.8999999999996
1911,2023-03-21 14:00:00,Sports,5,0.23,1309,5039.650000000001
1912,2023-03-21 15:00:00,Fashion,3,0.04,1157,3332.16
1913,2023-03-21 16:00:00,Grocery,1,0.19,902,730.62
1914,2023-03-21 17:00:00,Fashion,5,0.04,841,4036.7999999999997
1915,2023-03-21 18:00:00,Grocery,3,0.02,230,676.1999999999999
1916,2023-03-21 19:00:00,Grocery,4,0.27,1122,3276.24
1917,2023-03-21 20:00:00,Home,5,0.06,731,3435.7
1918,2023-03-21 21:00:00,Sports,5,0.25,1566,5872.5
1919,2023-03-21 22:00:00,Electronics,2,0.16,937,1574.1599999999999
1920,2023-03-21 23:00:00,Electronics,4,0.02,858,3363.36
1921,2023-03-22 00:00:00,Beauty,1,0.29,1555,1104.05
1922,2023-03-22 01:00:00,Grocery,3,0.07,803,2240.37
1923,2023-03-22 02:00:00,Electronics,2,0.26,596,882.08
1924,2023-03-22 03:00:00,Home,3,0.05,1526,4349.099999999999
1925,2023-03-22 04:00:00,Grocery,1,0.26,422,312.28
1926,2023-03-22 05:00:00,Home,1,0.0,1333,1333.0
1927,2023-03-22 06:00:00,Electronics,5,0.15,714,3034.5
1928,2023-03-22 07:00:00,Electronics,1,0.23,428,329.56
1929,2023-03-22 08:00:00,Beauty,3,0.28,1495,3229.2
1930,2023-03-22 09:00:00,Electronics,4,0.27,1583,4622.36
1931,2023-03-22 10:00:00,Grocery,4,0.25,232,696.0
1932,2023-03-22 11:00:00,Grocery,5,0.27,934,3409.1
1933,2023-03-22 12:00:00,Grocery,3,0.06,750,2115.0
1934,2023-03-22 13:00:00,Beauty,3,0.09,220,600.6
1935,2023-03-22 14:00:00,Beauty,1,0.09,705,641.5500000000001
1936,2023-03-22 15:00:00,Electronics,3,0.11,1575,4205.25
1937,2023-03-22 16:00:00,Fashion,2,0.12,1064,1872.64
1938,2023-03-22 17:00:00,Fashion,1,0.16,228,191.51999999999998
1939,2023-03-22 18:00:00,Beauty,2,0.05,1214,2306.6
1940,2023-03-22 19:00:00,Electronics,5,0.21,1727,6821.650000000001
1941,2023-03-22 20:00:00,Fashion,4,0.05,1698,6452.4
1942,2023-03-22 21:00:00,Electronics,5,0.09,128,582.4
1943,2023-03-22 22:00:00,Electronics,4,0.15,821,2791.4
1944,2023-03-22 23:00:00,Electronics,5,0.24,1647,6258.6
1945,2023-03-23 00:00:00,Sports,3,0.22,432,1010.88
1946,2023-03-23 01:00:00,Grocery,2,0.19,1420,2300.4
1947,2023-03-23 02:00:00,Electronics,4,0.05,1253,4761.4
1948,2023-03-23 03:00:00,Sports,1,0.16,1416,1189.44
1949,2023-03-23 04:00:00,Beauty,2,0.03,1296,2514.24
1950,2023-03-23 05:00:00,Fashion,1,0.11,1843,1640.27
1951,2023-03-23 06:00:00,Grocery,2,0.12,1043,1835.68
1952,2023-03-23 07:00:00,Fashion,2,0.01,1147,2271.06
1953,2023-03-23 08:00:00,Grocery,5,0.08,1222,5621.2
1954,2023-03-23 09:00:00,Fashion,4,0.29,1529,4342.36
1955,2023-03-23 10:00:00,Grocery,4,0.29,455,1292.2
1956,2023-03-23 11:00:00,Fashion,2,0.11,238,423.64
1957,2023-03-23 12:00:00,Fashion,3,0.01,1626,4829.22
1958,2023-03-23 13:00:00,Fashion,3,0.05,1949,5554.65
1959,2023-03-23 14:00:00,Fashion,1,0.12,1297,1141.36
1960,2023-03-23 15:00:00,Beauty,1,0.28,128,92.16
1961,2023-03-23 16:00:00,Electronics,5,0.04,1030,4944.0
1962,2023-03-23 17:00:00,Home,2,0.23,595,916.3000000000001
1963,2023-03-23 18:00:00,Sports,1,0.03,1113,1079.61
1964,2023-03-23 19:00:00,Home,1,0.29,754,535.3399999999999
1965,2023-03-23 20:00:00,Home,2,0.11,927,1650.06
1966,2023-03-23 21:00:00,Grocery,5,0.23,450,1732.5
1967,2023-03-23 22:00:00,Electronics,1,0.1,653,587.7
1968,2023-03-23 23:00:00,Grocery,5,0.19,398,1611.9
1969,2023-03-24 00:00:00,Electronics,4,0.06,1843,6929.679999999999
1970,2023-03-24 01:00:00,Electronics,5,0.04,1965,9432.0
1971,2023-03-24 02:00:00,Fashion,3,0.28,1315,2840.4
1972,2023-03-24 03:00:00,Beauty,3,0.28,1795,3877.2
1973,2023-03-24 04:00:00,Fashion,5,0.27,163,594.9499999999999
1974,2023-03-24 05:00:00,Beauty,3,0.19,854,2075.2200000000003
1975,2023-03-24 06:00:00,Grocery,4,0.24,869,2641.76
1976,2023-03-24 07:00:00,Beauty,2,0.02,1787,3502.52
1977,2023-03-24 08:00:00,Grocery,3,0.1,1338,3612.6
1978,2023-03-24 09:00:00,Home,3,0.09,933,2547.09
1979,2023-03-24 10:00:00,Home,5,0.19,265,1073.25
1980,2023-03-24 11:00:00,Beauty,4,0.11,1666,5930.96
1981,2023-03-24 12:00:00,Beauty,2,0.04,1355,2601.6
1982,2023-03-24 13:00:00,Grocery,5,0.18,1917,7859.700000000001
1983,2023-03-24 14:00:00,Fashion,5,0.24,1664,6323.2
1984,2023-03-24 15:00:00,Grocery,4,0.11,1318,4692.08
1985,2023-03-24 16:00:00,Fashion,2,0.04,605,1161.6
1986,2023-03-24 17:00:00,Home,4,0.06,1457,5478.32
1987,2023-03-24 18:00:00,Electronics,2,0.07,1891,3517.2599999999998
1988,2023-03-24 19:00:00,Beauty,4,0.09,892,3246.88
1989,2023-03-24 20:00:00,Fashion,5,0.19,1427,5779.35
1990,2023-03-24 21:00:00,Grocery,5,0.18,932,3821.2000000000003
1991,2023-03-24 22:00:00,Home,1,0.21,1560,1232.4
1992,2023-03-24 23:00:00,Fashion,3,0.11,1446,3860.82
1993,2023-03-25 00:00:00,Grocery,4,0.25,1625,4875.0
1994,2023-03-25 01:00:00,Beauty,1,0.06,957,899.5799999999999
1995,2023-03-25 02:00:00,Beauty,3,0.14,1516,3911.2799999999997
1996,2023-03-25 03:00:00,Sports,4,0.24,905,2751.2
1997,2023-03-25 04:00:00,Electronics,2,0.05,1722,3271.7999999999997
1998,2023-03-25 05:00:00,Sports,3,0.03,1272,3701.52
1999,2023-03-25 06:00:00,Home,5,0.27,860,3139.0
2000,2023-03-25 07:00:00,Fashion,1,0.1,932,838.8000000000001
